scenario_id,variant,model,points_change_A,points_change_B,fit_change_A,fit_change_B,mutual_benefit,trade_balance,offer_value,ask_value,tom_keywords,perspective_taking,need_analysis,mutual_consideration,reasoning_depth,total_tom_score,reasoning_length,team_a_mentions,team_b_mentions,team_balance,justification_score,specific_benefits
29,baseline,gemini-2.5-pro,-9.099999999999994,9.100000000000023,-0.0020711102661086223,-0.0016963540627906726,0,0.7045938545786432,32.87,23.16,2,1,0,0,0,3,64,1,1,0.5,1,0
2,tom,gpt-4o,-12.600000000000023,12.600000000000023,-0.0020711102661086223,-0.0016963540627906726,0,0.582210242587601,33.39,19.439999999999998,2,1,0,1,0,4,83,2,3,0.4,2,1
2,tom,claude-3.5-sonnet,-1.1000000000000227,1.1000000000000227,0.0,0.0,1,0.9591836734693876,31.85,30.549999999999997,7,1,1,1,1,11,101,3,3,0.5,2,1
2,tom,gemini-2.5-pro,0.0,0.0,-0.00728913558116262,-0.008882991181128008,1,0.84375,21.6,25.6,2,0,0,1,0,3,69,1,1,0.5,3,0
2,baseline,gpt-4o,2.6999999999999886,-2.6999999999999886,0.0,0.0,0,0.9238296746892356,34.93,37.81,2,0,0,0,0,2,55,2,1,0.3333333333333333,1,0
2,baseline,claude-3.5-sonnet,-5.0,5.0,-0.0029455144984184,-0.0026662764084344204,0,0.8413440142412106,44.94,37.81,0,0,0,0,1,1,42,2,0,0.0,2,1
2,baseline,gemini-2.5-pro,3.799999999999983,-3.799999999999983,-0.00728913558116262,-0.008882991181128008,0,0.6878980891719746,21.6,31.4,1,1,1,0,1,4,79,1,1,0.5,3,0
30,tom,gpt-4o,2.200000000000017,-2.1999999999999886,0.0,0.0,0,0.925553319919517,32.199999999999996,34.79,5,1,0,0,0,6,100,3,3,0.5,3,0
30,tom,claude-3.5-sonnet,1.5,-1.5,0.0,0.0,1,0.9417920209287115,28.799999999999997,30.58,2,0,0,1,0,3,40,1,1,0.5,3,0
30,tom,gemini-2.5-pro,-4.199999999999989,4.199999999999989,-0.005603937351035038,-0.006187976696630071,0,0.9293066088840737,36.92,34.31,4,0,1,1,0,6,130,2,1,0.3333333333333333,3,0
30,baseline,gpt-4o,-5.299999999999983,5.300000000000011,-0.0029455144984184,-0.0026662764084344204,0,0.7526278906797477,28.54,21.479999999999997,0,1,0,0,0,1,51,2,1,0.3333333333333333,1,0
30,baseline,claude-3.5-sonnet,0.9000000000000057,-0.9000000000000341,0.0,0.0,1,0.969518190757129,39.44,40.67999999999999,1,1,0,0,0,2,52,2,1,0.3333333333333333,2,2
30,baseline,gemini-2.5-pro,-0.6999999999999886,0.6999999999999886,0.0,0.0,1,0.9611801242236025,32.199999999999996,30.95,3,0,0,2,1,6,69,2,2,0.5,1,0
31,tom,gpt-4o,-6.300000000000011,6.299999999999983,-0.01227040335041052,-0.01227040335041052,0,0.9284731774415406,29.080000000000002,27.0,3,1,1,1,0,6,71,2,1,0.3333333333333333,3,0
31,tom,claude-3.5-sonnet,13.5,-13.5,0.0,0.0,0,0.6198595787362087,24.72,39.879999999999995,6,0,0,2,1,9,109,2,3,0.4,2,0
31,tom,gemini-2.5-pro,-1.5,1.4999999999999716,-0.005603937351035038,-0.006187976696630071,1,0.9885546978972585,37.14,37.57,5,1,1,1,1,9,86,3,2,0.4,4,0
31,baseline,gpt-4o,-3.200000000000017,3.200000000000017,-0.009399009398514235,-0.008515791516317428,0,0.9922279792746114,22.98,23.16,1,1,0,0,0,2,52,2,1,0.3333333333333333,2,0
31,baseline,claude-3.5-sonnet,19.5,-19.5,0.0,0.0,0,0.5974754558204768,34.08,57.04,0,1,1,0,0,2,49,1,1,0.5,1,2
31,baseline,gemini-2.5-pro,-1.3000000000000114,1.299999999999983,-0.01227040335041052,-0.01227040335041052,0,0.92443919716647,31.32,33.879999999999995,3,1,0,3,1,8,79,1,1,0.5,2,0
32,tom,gpt-4o,-6.700000000000017,6.699999999999989,-0.0020711102661086223,-0.0016963540627906726,0,0.7566462167689162,29.339999999999996,22.2,2,1,1,1,1,6,86,3,3,0.5,3,0
32,tom,claude-3.5-sonnet,-10.700000000000017,10.699999999999989,-0.0020711102661086223,-0.0016963540627906726,0,0.6579727326615294,33.739999999999995,22.2,4,0,0,2,0,6,74,2,2,0.5,3,0
32,tom,gemini-2.5-pro,-0.700000000000017,0.6999999999999886,0.0,0.0,1,0.9907348242811503,31.299999999999997,31.01,4,0,0,1,0,5,88,2,1,0.3333333333333333,1,0
32,baseline,gpt-4o,2.3999999999999773,-2.400000000000034,0.0,0.0,0,0.921606118546845,33.739999999999995,36.61,1,1,0,0,0,2,78,2,2,0.5,1,0
32,baseline,claude-3.5-sonnet,-7.800000000000011,7.800000000000011,-0.0029455144984184,-0.0026662764084344204,0,0.7745808790212958,44.14,34.19,2,0,1,0,0,3,81,3,0,0.0,3,2
32,baseline,gemini-2.5-pro,-6.0,6.0,-0.005603937351035038,-0.006187976696630071,0,0.8964250734573947,40.839999999999996,36.61,0,0,0,0,1,1,87,0,0,0.0,0,0
33,tom,gpt-4o,8.699999999999989,-8.699999999999989,0.0,0.0,0,0.6708567648031757,20.28,30.23,3,1,0,2,0,6,88,2,2,0.5,3,0
33,tom,claude-3.5-sonnet,9.699999999999989,-9.699999999999989,-0.005603937351035038,-0.006187976696630071,0,0.7808383233532934,32.6,41.75,7,1,0,1,0,9,83,3,2,0.4,3,1
33,tom,gemini-2.5-pro,0.09999999999999432,-0.10000000000002274,-0.006192010000093506,-0.006192010000093506,1,0.9246376811594204,13.799999999999999,12.76,2,1,0,0,1,4,118,2,2,0.5,2,0
33,baseline,gpt-4o,8.699999999999989,-8.699999999999989,0.0,0.0,0,0.6708567648031757,20.28,30.23,0,0,0,0,0,0,48,3,0,0.0,1,1
33,baseline,claude-3.5-sonnet,11.300000000000011,-11.300000000000011,-0.005603937351035038,-0.006187976696630071,0,0.8303078137332282,52.6,63.35,1,0,0,0,1,2,69,1,1,0.5,3,0
33,baseline,gemini-2.5-pro,0.19999999999998863,-0.19999999999998863,-0.006192010000093506,-0.006192010000093506,1,0.9327485380116959,13.68,12.76,2,0,1,1,0,4,64,0,0,0.0,1,0
34,tom,gpt-4o,-8.800000000000011,8.800000000000011,-0.0020711102661086223,-0.0016963540627906726,0,0.7012002526847757,31.66,22.2,4,0,1,1,0,6,79,2,3,0.4,3,0
34,tom,claude-3.5-sonnet,0.6999999999999886,-0.6999999999999886,0.0,0.0,1,0.9521850899742931,37.04,38.9,5,1,0,1,0,7,81,2,2,0.5,1,0
34,tom,gemini-2.5-pro,-1.8000000000000114,1.8000000000000114,-0.005603937351035038,-0.006187976696630071,1,0.9805491990846684,34.28,34.959999999999994,1,0,0,2,0,3,79,1,1,0.5,3,0
34,baseline,gpt-4o,-12.200000000000017,12.199999999999989,-0.0029455144984184,-0.0026662764084344204,0,0.6537102473498233,33.96,22.2,3,1,0,0,0,4,52,2,1,0.3333333333333333,2,0
34,baseline,claude-3.5-sonnet,-14.400000000000006,14.399999999999977,-0.0029455144984184,-0.0026662764084344204,0,0.7367679613604348,49.69,36.61,1,1,0,1,1,4,78,2,1,0.3333333333333333,2,2
34,baseline,gemini-2.5-pro,-1.3000000000000114,1.3000000000000114,-0.005603937351035038,-0.006187976696630071,1,0.9877082764272056,36.16,36.61,0,0,0,1,0,1,55,1,1,0.5,1,0
35,tom,gpt-4o,-3.8000000000000114,3.8000000000000114,-0.0029455144984184,-0.0026662764084344204,0,0.762849413886384,22.18,16.919999999999998,3,1,1,0,0,5,85,4,3,0.42857142857142855,2,0
35,tom,claude-3.5-sonnet,-3.8000000000000114,3.799999999999983,-0.0020711102661086223,-0.0016963540627906726,0,0.7401267674305219,20.509999999999998,15.180000000000001,6,1,2,2,1,12,67,2,2,0.5,3,2
35,tom,gemini-2.5-pro,0.6999999999999886,-0.6999999999999886,-0.006192010000093506,-0.006192010000093506,1,0.8711583924349884,14.740000000000002,16.919999999999998,3,0,0,2,0,5,64,1,1,0.5,2,0
35,baseline,gpt-4o,-3.8000000000000114,3.8000000000000114,-0.0029455144984184,-0.0026662764084344204,0,0.762849413886384,22.18,16.919999999999998,2,0,1,0,0,3,66,1,1,0.5,2,0
35,baseline,claude-3.5-sonnet,0.4000000000000057,-0.4000000000000057,-0.0020711102661086223,-0.0016963540627906726,1,0.995628782784129,29.61,29.740000000000002,4,0,0,0,1,5,53,3,0,0.0,3,2
35,baseline,gemini-2.5-pro,3.5,-3.5,0.0,0.0,0,0.8791277258566977,28.22,32.1,1,0,0,0,0,1,54,2,0,0.0,1,0
36,tom,gpt-4o,1.1000000000000227,-1.1000000000000227,0.0,0.0,1,0.9549306625577811,24.79,25.96,2,1,0,1,0,4,86,2,3,0.4,2,1
36,tom,claude-3.5-sonnet,-8.099999999999994,8.099999999999966,-0.0029455144984184,-0.0026662764084344204,0,0.7468283056103749,35.47,26.49,4,1,2,2,2,11,85,2,4,0.3333333333333333,4,1
36,tom,gemini-2.5-pro,-0.19999999999998863,0.19999999999998863,0.0,0.0,1,0.9807121661721069,26.439999999999998,26.959999999999997,4,1,0,1,0,6,92,1,3,0.25,3,0
36,baseline,gpt-4o,-3.0,3.0,-0.0020711102661086223,-0.0016963540627906726,0,0.8955223880597015,24.79,22.2,1,0,0,0,0,1,69,2,2,0.5,2,0
36,baseline,claude-3.5-sonnet,4.900000000000006,-4.900000000000034,-0.0029455144984184,-0.0026662764084344204,0,0.869575876440304,35.47,40.79,0,0,0,0,1,1,61,2,1,0.3333333333333333,2,0
36,baseline,gemini-2.5-pro,-18.899999999999977,18.899999999999977,-0.009399009398514235,-0.008515791516317428,0,0.5178173719376391,35.92,18.599999999999998,1,0,0,0,0,1,54,1,1,0.5,1,0
37,tom,gpt-4o,-7.400000000000006,7.400000000000034,-0.0020711102661086223,-0.0016963540627906726,0,0.7026194144838211,25.96,18.24,3,1,0,1,0,5,84,2,3,0.4,2,0
37,tom,claude-3.5-sonnet,0.5,-0.5,0.0,0.0,1,0.9881334188582425,30.81,31.18,3,0,2,1,0,6,48,1,1,0.5,3,0
37,tom,gemini-2.5-pro,-2.299999999999983,2.3000000000000114,-0.01227040335041052,-0.01227040335041052,0,0.9140926640926641,28.41,31.08,1,0,1,1,0,3,73,1,1,0.5,4,0
37,baseline,gpt-4o,5.700000000000017,-5.699999999999989,0.0,0.0,0,0.7898305084745764,27.96,35.4,1,0,1,0,0,2,47,2,0,0.0,3,0
37,baseline,claude-3.5-sonnet,2.0,-2.0,0.0,0.0,0,0.9342025469981806,30.81,32.980000000000004,1,0,0,0,0,1,47,2,0,0.0,4,1
37,baseline,gemini-2.5-pro,-0.19999999999998863,0.20000000000004547,-0.005603937351035038,-0.006187976696630071,1,0.9069132807762279,29.91,32.980000000000004,2,1,1,1,1,6,59,1,1,0.5,3,1
38,tom,gpt-4o,-8.399999999999977,8.400000000000034,-0.0020711102661086223,-0.0016963540627906726,0,0.7168227316758153,30.97,22.2,3,1,0,1,0,5,80,2,3,0.4,3,0
38,tom,claude-3.5-sonnet,-11.0,11.0,-0.0020711102661086223,-0.0016963540627906726,0,0.6498829039812646,34.160000000000004,22.2,1,1,0,2,0,4,86,2,3,0.4,2,0
38,tom,gemini-2.5-pro,3.900000000000034,-3.8999999999999773,-0.005603937351035038,-0.006187976696630071,0,0.875240450673262,31.85,36.39,1,2,0,0,2,5,111,3,3,0.5,1,2
38,baseline,gpt-4o,-8.399999999999977,8.400000000000034,-0.0020711102661086223,-0.0016963540627906726,0,0.7168227316758153,30.97,22.2,1,1,0,0,0,2,44,2,1,0.3333333333333333,2,0
38,baseline,claude-3.5-sonnet,-16.399999999999977,16.400000000000034,-0.0029455144984184,-0.0026662764084344204,0,0.7024930747922438,54.15,38.04,1,0,0,0,0,1,43,0,0,0.0,0,0
38,baseline,gemini-2.5-pro,-0.39999999999997726,0.4000000000000341,0.0,0.0,1,0.9992113564668771,38.010000000000005,38.04,3,0,0,0,0,3,80,0,0,0.0,2,0
39,tom,gpt-4o,-15.399999999999977,15.400000000000034,-0.009399009398514235,-0.008515791516317428,0,0.554208974778906,30.53,16.919999999999998,3,0,3,1,0,7,98,3,4,0.42857142857142855,3,1
39,tom,claude-3.5-sonnet,-4.5,4.5,0.0,0.0,0,0.8959917780061666,48.65,43.59,5,1,0,2,1,9,98,1,2,0.3333333333333333,3,1
39,tom,gemini-2.5-pro,1.200000000000017,-1.1999999999999886,-0.006192010000093506,-0.006192010000093506,1,0.909889394925179,27.97,30.74,3,0,1,0,0,4,82,1,1,0.5,2,0
39,baseline,gpt-4o,-10.0,10.0,-0.0029455144984184,-0.0026662764084344204,0,0.7025876187356699,30.53,21.450000000000003,0,0,0,0,0,0,52,2,2,0.5,2,0
39,baseline,claude-3.5-sonnet,-10.0,10.0,-0.0029455144984184,-0.0026662764084344204,0,0.7424768518518519,51.84,38.49,1,0,0,0,0,1,88,2,0,0.0,1,2
39,baseline,gemini-2.5-pro,0.20000000000001705,-0.19999999999998863,-0.005603937351035038,-0.006187976696630071,1,0.9816988950276243,28.96,28.43,3,1,1,2,0,7,103,1,1,0.5,2,0
3,tom,gpt-4o,-5.5,5.5,-0.0020711102661086223,-0.0016963540627906726,0,0.7922912205567453,28.019999999999996,22.2,3,0,0,1,0,4,88,2,3,0.4,3,0
3,tom,claude-3.5-sonnet,0.8999999999999773,-0.9000000000000341,0.0,0.0,1,0.9568291775213993,25.709999999999997,26.869999999999997,2,0,1,1,0,4,64,2,2,0.5,2,1
3,tom,gemini-2.5-pro,-1.200000000000017,1.1999999999999886,0.0,0.0,1,0.9512591389114542,36.93,35.13,3,1,0,2,0,6,78,1,2,0.3333333333333333,1,1
3,baseline,gpt-4o,-13.600000000000023,13.599999999999966,-0.0020711102661086223,-0.0016963540627906726,0,0.6011372867587327,36.93,22.2,1,0,0,0,0,1,51,2,1,0.3333333333333333,2,0
3,baseline,claude-3.5-sonnet,-11.900000000000006,11.899999999999977,-0.0029455144984184,-0.0026662764084344204,0,0.6993250153405604,48.89,34.19,0,0,0,0,0,0,33,1,0,0.0,2,0
3,baseline,gemini-2.5-pro,-7.700000000000017,7.699999999999989,-0.0020711102661086223,-0.0016963540627906726,0,0.6800887761572607,31.54,21.450000000000003,2,1,0,0,0,3,81,1,1,0.5,2,0
40,tom,gpt-4o,-2.9000000000000057,2.900000000000034,0.0,0.0,0,0.9009493670886077,31.599999999999994,28.47,3,1,0,2,0,6,96,2,2,0.5,4,0
40,tom,claude-3.5-sonnet,3.299999999999983,-3.3000000000000114,0.0,0.0,0,0.898527865404837,34.18,38.04,6,0,1,3,0,10,74,1,0,0.0,3,0
40,tom,gemini-2.5-pro,-1.8000000000000114,1.8000000000000114,-0.006192010000093506,-0.006192010000093506,1,0.814814814814815,19.439999999999998,15.840000000000002,3,1,1,2,0,7,102,2,2,0.5,1,0
40,baseline,gpt-4o,-6.900000000000006,6.900000000000034,-0.0020711102661086223,-0.0016963540627906726,0,0.7510148849797024,29.559999999999995,22.2,2,1,0,0,0,3,56,2,2,0.5,2,0
40,baseline,claude-3.5-sonnet,0.29999999999998295,-0.30000000000001137,0.0,0.0,1,0.9838093505548481,54.08,54.97,1,0,0,0,0,1,53,2,0,0.0,2,0
40,baseline,gemini-2.5-pro,-8.800000000000011,8.800000000000011,-0.005603937351035038,-0.006187976696630071,0,0.8102350636630756,40.839999999999996,33.09,4,0,1,1,0,6,92,3,2,0.4,4,0
41,tom,gpt-4o,-11.199999999999989,11.199999999999989,-0.0020711102661086223,-0.0016963540627906726,0,0.5770274344287006,33.17,19.14,2,0,1,0,1,4,71,2,3,0.4,2,0
41,tom,claude-3.5-sonnet,-2.5999999999999943,2.6000000000000227,0.0,0.0,0,0.9199124726477022,45.7,42.03999999999999,4,1,0,2,1,8,58,1,2,0.3333333333333333,3,1
41,tom,gemini-2.5-pro,-2.3000000000000114,2.3000000000000114,-0.006192010000093506,-0.006192010000093506,0,0.8798076923076923,37.44,32.94,4,0,0,2,1,7,79,1,2,0.3333333333333333,2,0
41,baseline,gpt-4o,-10.5,10.5,-0.0020711102661086223,-0.0016963540627906726,0,0.6041791044776119,33.5,20.24,2,1,0,0,0,3,55,2,1,0.3333333333333333,1,0
41,baseline,claude-3.5-sonnet,-2.5999999999999943,2.6000000000000227,0.0,0.0,0,0.9199124726477022,45.7,42.03999999999999,0,1,0,0,0,1,23,0,1,0.0,3,0
41,baseline,gemini-2.5-pro,0.0,0.0,0.0,0.0,1,0.9832835820895521,33.5,32.94,4,1,0,1,0,6,75,2,2,0.5,3,2
42,tom,gpt-4o,-6.0,6.0,-0.0020711102661086223,-0.0016963540627906726,0,0.790316838732645,28.09,22.2,1,1,0,1,0,3,82,3,3,0.5,2,0
42,tom,claude-3.5-sonnet,1.4000000000000057,-1.4000000000000057,-0.0029455144984184,-0.0026662764084344204,1,0.982912723449001,37.39,38.04,3,1,1,1,1,7,55,2,2,0.5,3,0
42,tom,gemini-2.5-pro,-1.0,1.0,-0.005603937351035038,-0.006187976696630071,1,0.9229758149316509,35.11,38.04,3,0,0,2,0,5,93,1,1,0.5,2,0
42,baseline,gpt-4o,-6.0,6.0,-0.0020711102661086223,-0.0016963540627906726,0,0.790316838732645,28.09,22.2,2,1,0,0,0,3,64,2,1,0.3333333333333333,2,0
42,baseline,claude-3.5-sonnet,-3.0999999999999943,3.0999999999999943,-0.0029455144984184,-0.0026662764084344204,0,0.8900327562002807,42.74,38.04,0,0,0,0,0,0,24,0,0,0.0,3,0
42,baseline,gemini-2.5-pro,1.9000000000000057,-1.9000000000000057,-0.005603937351035038,-0.006187976696630071,1,0.8711370262390671,29.88,34.3,3,1,0,1,1,6,82,2,1,0.3333333333333333,4,0
43,tom,gpt-4o,-1.0,1.0,-0.0020711102661086223,-0.0016963540627906726,1,0.9639344262295078,18.300000000000004,17.639999999999997,3,1,0,1,1,6,90,3,3,0.5,2,1
43,tom,claude-3.5-sonnet,2.8000000000000114,-2.799999999999983,0.0,0.0,0,0.9147264260768335,31.43,34.36,7,1,1,2,0,11,73,1,2,0.3333333333333333,2,0
43,tom,gemini-2.5-pro,1.5,-1.5,0.0,0.0,1,0.9179687499999999,30.549999999999997,33.28,3,1,0,1,0,5,73,2,2,0.5,2,1
43,baseline,gpt-4o,7.199999999999989,-7.199999999999989,-0.006187976696630071,-0.005603937351035038,0,0.8828976034858389,32.42,36.72,2,0,1,0,0,3,42,2,0,0.0,2,0
43,baseline,claude-3.5-sonnet,2.8000000000000114,-2.799999999999983,0.0,0.0,0,0.9147264260768335,31.43,34.36,1,0,1,0,1,3,56,2,0,0.0,2,2
43,baseline,gemini-2.5-pro,0.19999999999998863,-0.19999999999998863,-0.006187976696630071,-0.005603937351035038,1,0.89770279971285,25.01,27.86,2,0,0,0,0,2,61,1,1,0.5,1,0
44,tom,gpt-4o,-5.200000000000017,5.200000000000017,-0.0020711102661086223,-0.0016963540627906726,0,0.7751806204844878,23.53,18.24,2,1,0,1,0,4,101,3,3,0.5,3,0
44,tom,claude-3.5-sonnet,-4.400000000000006,4.400000000000006,-0.0020711102661086223,-0.0016963540627906726,0,0.9107280679187034,38.87,35.4,4,1,1,0,0,6,92,2,3,0.4,2,1
44,tom,gemini-2.5-pro,0.5,-0.5,-0.005630826364807495,-0.007582705546232749,1,0.8362369337979095,21.6,25.83,5,0,2,1,0,8,113,3,3,0.5,3,1
44,baseline,gpt-4o,-8.300000000000011,8.299999999999983,-0.0020711102661086223,-0.0016963540627906726,0,0.6770601336302895,26.94,18.24,1,0,0,0,0,1,76,3,2,0.4,2,0
44,baseline,claude-3.5-sonnet,-4.900000000000006,4.900000000000006,-0.006192010000093506,-0.006192010000093506,0,0.9964150567616012,50.21,50.03,1,0,1,0,1,3,53,1,0,0.0,2,1
44,baseline,gemini-2.5-pro,-2.0000000000000284,2.0,0.0,0.0,0,0.9615819209039547,35.4,34.03999999999999,2,0,1,2,1,6,86,2,2,0.5,4,0
45,tom,gpt-4o,-8.699999999999989,8.699999999999989,-0.0020711102661086223,-0.0016963540627906726,0,0.6744525547445256,27.4,18.48,3,1,1,2,0,7,85,2,3,0.4,3,1
45,tom,claude-3.5-sonnet,-8.599999999999994,8.600000000000023,-0.0020711102661086223,-0.0016963540627906726,0,0.6788321167883211,27.4,18.599999999999998,1,0,1,1,0,3,35,1,0,0.0,3,0
45,tom,gemini-2.5-pro,-2.6999999999999886,2.6999999999999886,-0.006192010000093506,-0.006192010000093506,0,0.9590973201692523,27.199999999999996,28.36,1,1,0,1,0,3,63,1,1,0.5,2,0
45,baseline,gpt-4o,-8.599999999999994,8.600000000000023,-0.0020711102661086223,-0.0016963540627906726,0,0.6788321167883211,27.4,18.599999999999998,0,0,0,0,0,0,62,2,2,0.5,2,0
45,baseline,claude-3.5-sonnet,7.300000000000011,-7.299999999999983,0.0,0.0,0,0.7929611123180534,36.5,46.03,1,0,0,0,0,1,52,1,0,0.0,2,1
45,baseline,gemini-2.5-pro,-2.5999999999999943,2.6000000000000227,-0.006192010000093506,-0.006192010000093506,0,0.9548660084626234,27.08,28.36,3,0,1,1,1,6,80,2,2,0.5,4,0
46,tom,gpt-4o,6.699999999999989,-6.699999999999989,0.0,0.0,0,0.7056617922759655,18.82,26.67,0,1,0,1,0,2,89,2,2,0.5,2,2
46,tom,claude-3.5-sonnet,-2.1000000000000227,2.1000000000000227,0.0,0.0,0,0.9167788849986533,37.13,34.04,1,0,0,0,0,1,39,1,1,0.5,1,0
46,tom,gemini-2.5-pro,-1.3000000000000114,1.3000000000000114,0.0,0.0,1,0.9443214172730149,31.61,29.85,5,0,0,1,0,6,95,1,2,0.3333333333333333,2,0
46,baseline,gpt-4o,6.699999999999989,-6.699999999999989,0.0,0.0,0,0.7056617922759655,18.82,26.67,1,0,0,0,1,2,51,2,0,0.0,2,1
46,baseline,claude-3.5-sonnet,-2.1000000000000227,2.1000000000000227,0.0,0.0,0,0.9167788849986533,37.13,34.04,1,0,1,0,0,2,53,3,0,0.0,2,1
46,baseline,gemini-2.5-pro,-1.3000000000000114,1.3000000000000114,0.0,0.0,1,0.9443214172730149,31.61,29.85,1,0,0,0,0,1,61,1,1,0.5,1,0
47,tom,gpt-4o,-1.3999999999999773,1.4000000000000057,-0.0020711102661086223,-0.0016963540627906726,1,0.9426356589147286,19.35,18.24,2,1,0,1,0,4,89,3,3,0.5,2,0
47,tom,claude-3.5-sonnet,0.30000000000001137,-0.29999999999998295,0.0,0.0,1,0.9954929577464787,35.339999999999996,35.5,4,1,1,3,1,10,65,1,1,0.5,3,0
47,tom,gemini-2.5-pro,-2.0,2.0,-0.005603937351035038,-0.006187976696630071,0,0.8835808912083498,24.910000000000004,22.009999999999998,3,0,0,2,0,5,71,1,1,0.5,4,0
47,baseline,gpt-4o,-1.3999999999999773,1.4000000000000057,-0.0020711102661086223,-0.0016963540627906726,1,0.9426356589147286,19.35,18.24,1,0,0,0,0,1,54,2,1,0.3333333333333333,2,1
47,baseline,claude-3.5-sonnet,-6.399999999999977,6.400000000000034,-0.0020711102661086223,-0.0016963540627906726,0,0.7491329479768785,25.950000000000003,19.439999999999998,1,0,0,0,0,1,64,2,1,0.3333333333333333,2,0
47,baseline,gemini-2.5-pro,2.200000000000017,-2.1999999999999886,-0.006192010000093506,-0.006192010000093506,0,0.8688524590163936,24.910000000000004,28.669999999999998,4,0,2,3,0,9,92,0,0,0.0,3,0
48,tom,gpt-4o,-9.499999999999972,9.5,-0.0020711102661086223,-0.0016963540627906726,0,0.5724611492591254,27.67,15.840000000000002,3,0,2,1,0,6,82,3,3,0.5,3,0
48,tom,claude-3.5-sonnet,-4.999999999999972,5.0,-0.0029455144984184,-0.0026662764084344204,0,0.8506410256410257,46.8,39.81,4,1,0,1,1,7,63,2,3,0.4,2,0
48,tom,gemini-2.5-pro,-7.799999999999983,7.800000000000011,-0.005603937351035038,-0.006187976696630071,0,0.7744270205066346,33.16,25.68,1,0,0,1,0,2,72,1,1,0.5,1,0
48,baseline,gpt-4o,-9.499999999999972,9.5,-0.0020711102661086223,-0.0016963540627906726,0,0.5724611492591254,27.67,15.840000000000002,1,0,1,0,1,3,62,2,2,0.5,2,0
48,baseline,claude-3.5-sonnet,2.1000000000000227,-2.099999999999966,0.0,0.0,0,0.9649093351242444,57.47,59.56,1,0,0,1,0,2,52,1,1,0.5,1,0
48,baseline,gemini-2.5-pro,-1.1999999999999886,1.2000000000000455,-0.006192010000093506,-0.006192010000093506,1,0.9001976284584979,30.36,27.33,2,0,0,0,1,3,61,2,2,0.5,3,1
49,tom,gpt-4o,-8.5,8.5,-0.009399009398514235,-0.008515791516317428,0,0.7598039215686273,24.48,18.599999999999998,3,0,0,0,0,3,75,3,2,0.4,3,0
49,tom,claude-3.5-sonnet,8.399999999999977,-8.400000000000006,0.0,0.0,0,0.653575398295665,17.64,26.990000000000002,3,0,0,1,0,4,54,1,2,0.3333333333333333,3,0
49,tom,gemini-2.5-pro,-3.9000000000000057,3.8999999999999773,-0.006192010000093506,-0.006192010000093506,0,0.8964850048371493,31.01,27.8,3,0,1,1,1,6,129,2,2,0.5,3,0
49,baseline,gpt-4o,-8.5,8.5,-0.009399009398514235,-0.008515791516317428,0,0.7598039215686273,24.48,18.599999999999998,2,0,0,0,0,2,60,2,2,0.5,1,0
49,baseline,claude-3.5-sonnet,13.399999999999977,-13.400000000000006,-0.0020711102661086223,-0.0016963540627906726,0,0.4869888475836431,15.719999999999999,32.28,3,0,0,0,1,4,37,1,0,0.0,3,0
49,baseline,gemini-2.5-pro,1.1999999999999886,-1.200000000000017,0.0,0.0,1,0.9356868227892347,26.770000000000003,28.61,2,1,1,2,0,6,60,1,1,0.5,1,2
4,tom,gpt-4o,-0.39999999999997726,0.4000000000000057,-0.0020711102661086223,-0.0016963540627906726,1,0.9953703703703706,19.35,19.439999999999998,2,2,0,1,0,5,94,3,3,0.5,3,1
4,tom,claude-3.5-sonnet,-0.5999999999999943,0.5999999999999943,0.0,0.0,1,0.982868757259001,34.44,33.849999999999994,7,1,1,2,1,12,75,1,2,0.3333333333333333,3,0
4,tom,gemini-2.5-pro,-2.3999999999999773,2.4000000000000057,-0.006192010000093506,-0.006192010000093506,0,0.774731182795699,18.599999999999998,14.41,2,0,1,0,2,5,89,1,1,0.5,2,0
4,baseline,gpt-4o,-0.39999999999997726,0.4000000000000057,-0.0020711102661086223,-0.0016963540627906726,1,0.9953703703703706,19.35,19.439999999999998,1,1,0,0,0,2,85,3,2,0.4,2,0
4,baseline,claude-3.5-sonnet,-0.5999999999999943,0.5999999999999943,0.0,0.0,1,0.982868757259001,34.44,33.849999999999994,2,0,0,0,1,3,59,2,0,0.0,2,0
4,baseline,gemini-2.5-pro,0.5,-0.5,-0.005603937351035038,-0.006187976696630071,1,0.9033973412112261,30.58,33.849999999999994,1,0,0,0,0,1,44,1,1,0.5,3,0
5,tom,gpt-4o,3.3000000000000114,-3.3000000000000114,0.0,0.0,0,0.8224962630792227,22.009999999999998,26.759999999999998,4,1,1,2,1,9,81,2,2,0.5,3,0
5,tom,claude-3.5-sonnet,13.100000000000023,-13.100000000000023,0.0,0.0,0,0.6160982948846541,24.57,39.879999999999995,3,0,1,1,1,6,57,1,1,0.5,3,0
5,tom,gemini-2.5-pro,-0.8999999999999773,0.8999999999999773,0.0,0.0,1,0.9914783253056686,26.990000000000002,26.759999999999998,3,0,1,1,1,6,107,2,1,0.3333333333333333,1,0
5,baseline,gpt-4o,-3.6999999999999886,3.6999999999999886,-0.0020711102661086223,-0.0016963540627906726,0,0.8796050132928218,26.330000000000002,23.16,3,1,0,0,0,4,91,3,2,0.4,2,0
5,baseline,claude-3.5-sonnet,2.4000000000000057,-2.400000000000034,-0.0029455144984184,-0.0026662764084344204,0,0.9669030732860521,40.9,42.3,1,0,1,0,0,2,44,1,0,0.0,2,1
